"cd_sig";"code_10km";"cd_nom";"lb_nom";"annee";"nombre de données dans la maille";"fournisseurs des données";"wkt_geom_4326"
"10kmL93E036N630";"E036N630";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-1.22015565160606 43.7172381638295,-1.22679347474955 43.807095555065,-1.10270301485348 43.8118396701541,-1.09625935438608 43.7219745623338,-1.22015565160606 43.7172381638295)))"
"10kmL93E036N659";"E036N659";60630;"Lutra lutra";2004;16;;"MULTIPOLYGON(((-1.42151153610728 46.3242149325206,-1.42879775617755 46.4141203105858,-1.29880010719004 46.4190941103922,-1.29172690155263 46.3291806157184,-1.42151153610728 46.3242149325206)))"
"10kmL93E036N660";"E036N660";60630;"Lutra lutra";2004;20;;"MULTIPOLYGON(((-1.42879775617755 46.4141203105858,-1.43610800453574 46.5040240604384,-1.3058966428987 46.5090059913893,-1.29880010719004 46.4190941103922,-1.42879775617755 46.4141203105858)))"
"10kmL93E036N661";"E036N661";60630;"Lutra lutra";2004;7;;"MULTIPOLYGON(((-1.43610800453574 46.5040240604384,-1.44344240011194 46.5939259596322,-1.31301662418099 46.5989160363169,-1.3058966428987 46.5090059913893,-1.43610800453574 46.5040240604384)))"
"10kmL93E036N662";"E036N662";60630;"Lutra lutra";2004;8;;"MULTIPOLYGON(((-1.44344240011194 46.5939259596322,-1.45080106262156 46.6838257853811,-1.32016016730225 46.6888240224427,-1.31301662418099 46.5989160363169,-1.44344240011194 46.5939259596322)))"
"10kmL93E036N663";"E036N663";60630;"Lutra lutra";2004;5;;"MULTIPOLYGON(((-1.45080106262156 46.6838257853811,-1.45818411257183 46.7737233145601,-1.32732738929703 46.7787297266959,-1.32016016730225 46.6888240224427,-1.45080106262156 46.6838257853811)))"
"10kmL93E037N629";"E037N629";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-1.08983588478926 43.6321143504045,-1.09625935438608 43.7219745623338,-0.972342866394681 43.7265699642156,-0.966113049176826 43.6367022774946,-1.08983588478926 43.6321143504045)))"
"10kmL93E037N658";"E037N658";60630;"Lutra lutra";2004;2;;"MULTIPOLYGON(((-1.28467691124078 46.2392657294208,-1.29172690155263 46.3291806157184,-1.1619190517975 46.3339984976271,-1.15508149510147 46.2440757495919,-1.28467691124078 46.2392657294208)))"
"10kmL93E037N659";"E037N659";60630;"Lutra lutra";2004;31;"LIGUE POUR LA PROTECTION DES OISEAUX";"MULTIPOLYGON(((-1.29172690155263 46.3291806157184,-1.29880010719004 46.4190941103922,-1.16877912825739 46.4239198680968,-1.1619190517975 46.3339984976271,-1.29172690155263 46.3291806157184)))"
"10kmL93E037N660";"E037N660";60630;"Lutra lutra";2004;14;;"MULTIPOLYGON(((-1.29880010719004 46.4190941103922,-1.3058966428987 46.5090059913893,-1.17566183581516 46.5138396389995,-1.16877912825739 46.4239198680968,-1.29880010719004 46.4190941103922)))"
"10kmL93E037N661";"E037N661";60630;"Lutra lutra";2004;8;;"MULTIPOLYGON(((-1.3058966428987 46.5090059913893,-1.31301662418099 46.5989160363169,-1.18256728653929 46.6037575879943,-1.17566183581516 46.5138396389995,-1.3058966428987 46.5090059913893)))"
"10kmL93E037N662";"E037N662";60630;"Lutra lutra";2004;2;;"MULTIPOLYGON(((-1.31301662418099 46.5989160363169,-1.32016016730225 46.6888240224427,-1.18949559323869 46.6936734924012,-1.18256728653929 46.6037575879943,-1.31301662418099 46.5989160363169)))"
"10kmL93E038N639";"E038N639";60630;"Lutra lutra";2004;1;"GREGE";"MULTIPOLYGON(((-1.02930377479399 44.5355745449179,-1.03573367507634 44.6254817450205,-0.909826347305315 44.6300092601626,-0.903596382649298 44.5400946888616,-1.02930377479399 44.5355745449179)))"
"10kmL93E038N646";"E038N646";60630;"Lutra lutra";2004;1;"GREGE";"MULTIPOLYGON(((-1.07474780745949 45.1649756636777,-1.08132355173718 45.2548977513349,-0.95399871345772 45.2594772243705,-0.947627416605618 45.1695476753298,-1.07474780745949 45.1649756636777)))"
"10kmL93E038N647";"E038N647";60630;"Lutra lutra";2004;1;"GREGE";"MULTIPOLYGON(((-1.08132355173718 45.2548977513349,-1.08792053492744 45.3448210986067,-0.960390592265606 45.3494080460878,-0.95399871345772 45.2594772243705,-1.08132355173718 45.2548977513349)))"
"10kmL93E038N658";"E038N658";60630;"Lutra lutra";2004;6;"GREGE";"MULTIPOLYGON(((-1.15508149510147 46.2440757495919,-1.1619190517975 46.3339984976271,-1.03208868239983 46.3386685394062,-1.02546366992427 46.2487381701541,-1.15508149510147 46.2440757495919)))"
"10kmL93E038N659";"E038N659";60630;"Lutra lutra";2004;5;;"MULTIPOLYGON(((-1.1619190517975 46.3339984976271,-1.16877912825739 46.4239198680968,-1.03873551834915 46.4285975447257,-1.03208868239983 46.3386685394062,-1.1619190517975 46.3339984976271)))"
"10kmL93E038N660";"E038N660";60630;"Lutra lutra";2004;3;;"MULTIPOLYGON(((-1.16877912825739 46.4239198680968,-1.17566183581516 46.5138396389995,-1.0454042856886 46.518524964161,-1.03873551834915 46.4285975447257,-1.16877912825739 46.4239198680968)))"
"10kmL93E038N661";"E038N661";60630;"Lutra lutra";2004;3;;"MULTIPOLYGON(((-1.17566183581516 46.5138396389995,-1.18256728653929 46.6037575879943,-1.05209509304664 46.6084505754215,-1.0454042856886 46.518524964161,-1.17566183581516 46.5138396389995)))"
"10kmL93E039N657";"E039N657";60630;"Lutra lutra";2004;1;"GREGE";"MULTIPOLYGON(((-1.0188603737123 46.1588066585802,-1.02546366992427 46.2487381701541,-0.895824128600399 46.2532529535796,-0.889432790222985 46.1633140745971,-1.0188603737123 46.1588066585802)))"
"10kmL93E039N659";"E039N659";60630;"Lutra lutra";2004;3;;"MULTIPOLYGON(((-1.03208868239983 46.3386685394062,-1.03873551834915 46.4285975447257,-0.908669977169645 46.4331271024926,-0.902236489646321 46.343190703399,-1.03208868239983 46.3386685394062)))"
"10kmL93E039N660";"E039N660";60630;"Lutra lutra";2004;3;;"MULTIPOLYGON(((-1.03873551834915 46.4285975447257,-1.0454042856886 46.518524964161,-0.915124695663278 46.5230619289572,-0.908669977169645 46.4331271024926,-1.03873551834915 46.4285975447257)))"
"10kmL93E039N661";"E039N661";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-1.0454042856886 46.518524964161,-1.05209509304664 46.6084505754215,-0.921600750309824 46.612994960551,-0.915124695663278 46.5230619289572,-1.0454042856886 46.518524964161)))"
"10kmL93E040N638";"E040N638";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-0.771858423435975 44.454552994083,-0.777869184486992 44.544471689019,-0.6521228132673 44.5487055112969,-0.646311540934306 44.4587799228516,-0.771858423435975 44.454552994083)))"
"10kmL93E040N639";"E040N639";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-0.777869184486992 44.544471689019,-0.783899118692307 44.634393398687,-0.657952625208878 44.6386341263874,-0.6521228132673 44.5487055112969,-0.777869184486992 44.544471689019)))"
"10kmL93E040N645";"E040N645";60630;"Lutra lutra";2004;1;"GREGE";"MULTIPOLYGON(((-0.8143396211502 45.084039632922,-0.820486543071075 45.173974904951,-0.693325841301528 45.1782573176426,-0.687382906929581 45.0883150678545,-0.8143396211502 45.084039632922)))"
"10kmL93E040N659";"E040N659";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-0.902236489646321 46.343190703399,-0.908669977169645 46.4331271024926,-0.778583205134669 46.4375085048,-0.77236317052932 46.3475649531334,-0.902236489646321 46.343190703399)))"
"10kmL93E040N660";"E040N660";60630;"Lutra lutra";2004;3;;"MULTIPOLYGON(((-0.908669977169645 46.4331271024926,-0.915124695663278 46.5230619289572,-0.784823769600845 46.5274504966647,-0.778583205134669 46.4375085048,-0.908669977169645 46.4331271024926)))"
"10kmL93E041N638";"E041N638";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-0.646311540934306 44.4587799228516,-0.6521228132673 44.5487055112969,-0.526357902532867 44.5527961227114,-0.520746207151884 44.4628638734123,-0.646311540934306 44.4587799228516)))"
"10kmL93E041N639";"E041N639";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-0.6521228132673 44.5487055112969,-0.657952625208878 44.6386341263874,-0.531987503413648 44.64273141017,-0.526357902532867 44.5527961227114,-0.6521228132673 44.5487055112969)))"
"10kmL93E041N640";"E041N640";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-0.657952625208878 44.6386341263874,-0.66380106555685 44.728565553232,-0.537635095571541 44.7326695209361,-0.531987503413648 44.64273141017,-0.657952625208878 44.6386341263874)))"
"10kmL93E041N646";"E041N646";60630;"Lutra lutra";2004;1;"GREGE";"MULTIPOLYGON(((-0.693325841301528 45.1782573176426,-0.699287948946169 45.2682010823754,-0.571903338522555 45.2723453984517,-0.566145966358528 45.1823948796412,-0.693325841301528 45.1782573176426)))"
"10kmL93E041N659";"E041N659";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-0.77236317052932 46.3475649531334,-0.778583205134669 46.4375085048,-0.648475903350062 46.4417417162404,-0.642469422725589 46.3517912533232,-0.77236317052932 46.3475649531334)))"
"10kmL93E041N660";"E041N660";60630;"Lutra lutra";2004;2;;"MULTIPOLYGON(((-0.778583205134669 46.4375085048,-0.784823769600845 46.5274504966647,-0.654502212058668 46.5316906317538,-0.648475903350062 46.4417417162404,-0.778583205134669 46.4375085048)))"
"10kmL93E042N638";"E042N638";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-0.520746207151884 44.4628638734123,-0.526357902532867 44.5527961227114,-0.400575086389218 44.5567434913884,-0.395163053192783 44.4668048139967,-0.520746207151884 44.4628638734123)))"
"10kmL93E042N639";"E042N639";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-0.526357902532867 44.5527961227114,-0.531987503413648 44.64273141017,-0.406004390432613 44.6466852180548,-0.400575086389218 44.5567434913884,-0.526357902532867 44.5527961227114)))"
"10kmL93E042N649";"E042N649";60630;"Lutra lutra";2004;1;"GREGE";"MULTIPOLYGON(((-0.583473995106859 45.4522501466219,-0.589287460691319 45.5422039402742,-0.461265798331971 45.5462227599974,-0.455659145700942 45.4562624138668,-0.583473995106859 45.4522501466219)))"
"10kmL93E043N619";"E043N619";60630;"Lutra lutra";2004;3;"PARC NATIONAL DES PYRENEES";"MULTIPOLYGON(((-0.29550955639278 42.7588323729445,-0.300608492309846 42.8486727797346,-0.178498275562045 42.8523609580043,-0.173587566657602 42.7625145530163,-0.29550955639278 42.7588323729445)))"
"10kmL93E043N620";"E043N620";60630;"Lutra lutra";2004;4;"PARC NATIONAL DES PYRENEES";"MULTIPOLYGON(((-0.300608492309846 42.8486727797346,-0.305723221974096 42.938520248393,-0.183424197122415 42.9422144349343,-0.178498275562045 42.8523609580043,-0.300608492309846 42.8486727797346)))"
"10kmL93E043N621";"E043N621";60630;"Lutra lutra";2004;2;"PARC NATIONAL DES PYRENEES";"MULTIPOLYGON(((-0.305723221974096 42.938520248393,-0.310853818836968 43.0283745710448,-0.188365402099723 43.0320747759629,-0.183424197122415 42.9422144349343,-0.305723221974096 42.938520248393)))"
"10kmL93E043N670";"E043N670";60630;"Lutra lutra";2004;1;"CENTRE PERMANENT D'INITIATIVE POUR L'ENVIRONNEMENT LOIRE-ANJOU, CPIE Loire Anjou - UR CPIE Pays de la Loire";"MULTIPOLYGON(((-0.577344828528839 47.3452768227332,-0.583353359711231 47.4352047945557,-0.450808725448165 47.4392130047026,-0.445021868081315 47.3492784753047,-0.577344828528839 47.3452768227332)))"
"10kmL93E044N619";"E044N619";60630;"Lutra lutra";2004;3;"PARC NATIONAL DES PYRENEES";"MULTIPOLYGON(((-0.173587566657602 42.7625145530163,-0.178498275562045 42.8523609580043,-0.056372846230874 42.8559101924071,-0.05165043466359 42.7660580148191,-0.173587566657602 42.7625145530163)))"
"10kmL93E044N620";"E044N620";60630;"Lutra lutra";2004;5;"PARC NATIONAL DES PYRENEES";"MULTIPOLYGON(((-0.178498275562045 42.8523609580043,-0.183424197122415 42.9422144349343,-0.061109888926919 42.9457694516341,-0.056372846230874 42.8559101924071,-0.178498275562045 42.8523609580043)))"
"10kmL93E044N621";"E044N621";60630;"Lutra lutra";2004;5;"PARC NATIONAL DES PYRENEES";"MULTIPOLYGON(((-0.183424197122415 42.9422144349343,-0.188365402099723 43.0320747759629,-0.065861630818924 43.0356355846871,-0.061109888926919 42.9457694516341,-0.183424197122415 42.9422144349343)))"
"10kmL93E044N644";"E044N644";60630;"Lutra lutra";2004;1;"GREGE";"MULTIPOLYGON(((-0.301087580591102 45.0103135486232,-0.306400889502665 45.1002735524053,-0.179371769051495 45.1039703358904,-0.174262143754728 45.0140043074193,-0.301087580591102 45.0103135486232)))"
"10kmL93E044N648";"E044N648";60630;"Lutra lutra";2004;1;"GREGE";"MULTIPOLYGON(((-0.322443878598199 45.3701632917941,-0.327826173688171 45.4601290567691,-0.199975745418119 45.4638500446676,-0.194799769629729 45.3738782126669,-0.322443878598199 45.3701632917941)))"
"10kmL93E044N651";"E044N651";60630;"Lutra lutra";2004;1;"GREGE";"MULTIPOLYGON(((-0.338643217924941 45.640063057316,-0.344078137646741 45.7300308559472,-0.2156047371102 45.7337701091364,-0.210378147114394 45.6437962113348,-0.338643217924941 45.640063057316)))"
"10kmL93E044N670";"E044N670";60630;"Lutra lutra";2004;1;"CENTRE PERMANENT D'INITIATIVE POUR L'ENVIRONNEMENT LOIRE-ANJOU, CPIE Loire Anjou - UR CPIE Pays de la Loire";"MULTIPOLYGON(((-0.445021868081315 47.3492784753047,-0.450808725448165 47.4392130047026,-0.318244629801029 47.4430702378499,-0.312679543869174 47.3531293973644,-0.445021868081315 47.3492784753047)))"
"10kmL93E045N620";"E045N620";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-0.056372846230874 42.8559101924071,-0.061109888926919 42.9457694516341,0.061219118394189 42.9491852715864,0.065767214159253 42.8593204561236,-0.056372846230874 42.8559101924071)))"
"10kmL93E045N621";"E045N621";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-0.061109888926919 42.9457694516341,-0.065861630818924 43.0356355846871,0.056656908076797 43.0390569702245,0.061219118394189 42.9491852715864,-0.061109888926919 42.9457694516341)))"
"10kmL93E045N627";"E045N627";60630;"Lutra lutra";2004;2;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((-0.089843240341309 43.4850620578353,-0.094684630720824 43.5749650489531,0.02898352829089 43.5784200260007,0.033631821653188 43.4885114125759,-0.089843240341309 43.4850620578353)))"
"10kmL93E045N632";"E045N632";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((-0.114202786782204 43.9346289913414,-0.119120835533764 44.0245569148258,0.005521925468346 44.0280401474343,0.010243828698592 43.9381065535297,-0.114202786782204 43.9346289913414)))"
"10kmL93E046N620";"E046N620";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((0.065767214159253 42.8593204561236,0.061219118394189 42.9491852715864,0.18356224019978 42.9524618689349,0.18792132366425 42.8625917233808,0.065767214159253 42.8593204561236)))"
"10kmL93E046N621";"E046N621";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((0.061219118394189 42.9491852715864,0.056656908076797 43.0390569702245,0.1791896272326 43.042338906635,0.18356224019978 42.9524618689349,0.061219118394189 42.9491852715864)))"
"10kmL93E046N622";"E046N622";60630;"Lutra lutra";2004;4;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.056656908076797 43.0390569702245,0.052080517430946 43.1289353438814,0.174803421703471 43.1322226283528,0.1791896272326 43.042338906635,0.056656908076797 43.0390569702245)))"
"10kmL93E046N623";"E046N623";60630;"Lutra lutra";2004;2;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.052080517430946 43.1289353438814,0.047489880271363 43.2188201840289,0.170403560160828 43.2221128255888,0.174803421703471 43.1322226283528,0.052080517430946 43.1289353438814)))"
"10kmL93E046N625";"E046N625";60630;"Lutra lutra";2004;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.042884930000445 43.3087112817679,0.038265599605036 43.3986084278295,0.161562613248808 43.4019118107638,0.165989978757741 43.3120092894724,0.042884930000445 43.3087112817679)))"
"10kmL93E046N629";"E046N629";60630;"Lutra lutra";2004;1;;"MULTIPOLYGON(((0.024320651238758 43.6683340577308,0.019643121788693 43.7582532970265,0.143714011125457 43.7615782723163,0.148197163590491 43.6716536211571,0.024320651238758 43.6683340577308)))"
